order_id,order_date,customer_id,segment,region,category,product,quantity,unit_price,discount,shipping_cost,revenue,cost,profit
ORD-003777,2025-04-06,CUST-00197,Corporate,West,Beauty,Hair Dryer,1,48.71,0.082,5.2,44.73,38.15,1.38
ORD-003778,2024-08-03,CUST-02085,Corporate,West,Electronics,USB-C Hub,2,366.9,,4.33,608.28,591.54,12.41
ORD-003779,2024-12-16,CUST-02760,Consumer,Midwest,Office Supplies,Printer Paper,3,60.62,0.0,10.24,181.87,136.59,35.04
ORD-003780,2025-06-30,CUST-00630,Corporate,South,Home & Kitchen,Air Fryer,3,68.94,0.241,17.37,157.05,140.88,-1.2
ORD-003781,2024-06-25,CUST-02389,Corporate,Northeast,Home & Kitchen,Air Fryer,1,48.88,0.106,4.09,43.7,31.25,8.36
ORD-003782,2024-05-03,CUST-00602,Corporate,West,Electronics,Laptop Stand,1,257.66,0.117,14.63,227.47,167.75,45.09
ORD-003783,2025-06-26,CUST-02775,Corporate,Northeast,Beauty,Skincare Set,1,102.8,0.006,23.62,102.14,64.67,13.85
ORD-003784,2024-06-02,CUST-01013,Consumer,South,Beauty,Hair Dryer,1,21.68,0.155,15.83,18.32,13.38,-10.89
ORD-003785,2024-09-15,CUST-01940,Consumer,West,Office Supplies,Desk Organizer,2,36.7,0.107,12.44,65.51,44.08,8.99
ORD-003786,2024-08-29,CUST-02806,Consumer,Northeast,Electronics,Wireless Headphones,2,35.19,0.092,18.26,63.9,50.63,-4.99
ORD-003787,2024-10-13,CUST-01671,Consumer,West,Office Supplies,Notebook,3,43.5,,20.88,122.31,106.79,-5.36
ORD-003788,2024-05-26,CUST-01333,Consumer,West,Electronics,USB-C Hub,2,142.42,0.047,17.27,271.48,210.5,43.71
ORD-003789,2025-01-06,CUST-01470,Consumer,West,Home & Kitchen,Storage Set,2,76.43,0.056,12.19,144.34,123.38,8.77
ORD-003790,2025-01-13,CUST-00771,Consumer,Midwest,Home & Kitchen,Coffee Maker,2,67.99,0.003,5.91,135.62,95.36,34.35
ORD-003791,2024-04-19,CUST-00135,Corporate,South,Sports,Sports Bag,1,115.8,0.112,11.96,102.81,85.28,5.57
ORD-003792,2024-09-20,CUST-01559,Corporate,Midwest,Home & Kitchen,Air Fryer,1,127.29,,14.26,102.44,79.62,8.56
ORD-003793,2024-02-01,CUST-02369,Consumer,West,Office Supplies,Printer Paper,1,11.48,0.124,16.63,10.06,6.69,-13.26
ORD-003794,2024-04-30,CUST-00542,Consumer,Midwest,Sports,Sports Bag,1,149.13,0.051,13.5,141.55,89.82,38.23
ORD-003795,2025-06-24,CUST-02767,Consumer,West,Home & Kitchen,Desk Lamp,3,60.97,0.12,22.78,161.01,121.94,16.29
ORD-003796,2024-10-03,CUST-02296,Consumer,West,Sports,Running Shoes,3,168.76,0.0,24.25,506.29,412.15,69.89
ORD-003797,2024-12-06,CUST-01978,Small Business,Midwest,Electronics,USB-C Hub,1,79.25,0.202,13.41,63.22,53.55,-3.74
ORD-003798,2025-05-01,CUST-00958,Consumer,West,Home & Kitchen,Storage Set,1,146.43,0.066,6.53,136.7,87.2,42.97
ORD-003799,2025-01-25,CUST-02153,Corporate,South,Electronics,Laptop Stand,3,321.76,0.131,6.08,839.02,605.82,227.12
ORD-003800,2025-03-09,CUST-02948,Corporate,West,Office Supplies,Pen Set,2,11.38,0.097,15.59,20.56,15.98,-11.01
ORD-003801,2025-01-24,CUST-00861,Corporate,West,Sports,Running Shoes,1,196.92,0.135,3.38,170.36,143.23,23.75
ORD-003802,2024-09-29,CUST-01890,Consumer,Northeast,Office Supplies,Desk Organizer,3,9.88,0.24,6.94,22.54,23.64,-8.04
ORD-003803,2024-12-12,CUST-01265,Consumer,Midwest,Office Supplies,Stapler,2,13.9,0.0,20.17,27.8,21.51,-13.88
ORD-003804,2024-06-06,CUST-01835,Consumer,South,Home & Kitchen,Air Fryer,1,45.92,0.116,4.89,40.61,31.12,4.6
ORD-003805,2025-05-02,CUST-00759,Consumer,West,Sports,Running Shoes,2,54.15,0.117,6.22,95.62,80.95,8.45
ORD-003806,2024-04-08,CUST-00872,Consumer,Northeast,Office Supplies,Stapler,3,64.52,0.077,24.77,178.58,132.26,21.55
ORD-003807,2025-04-28,CUST-02630,Consumer,Midwest,Home & Kitchen,Coffee Maker,2,82.57,0.056,17.57,155.98,119.32,19.09
ORD-003808,2025-04-25,CUST-00536,Consumer,South,Sports,Fitness Tracker,2,48.06,0.157,20.28,81.0,72.49,-11.77
ORD-003809,2024-03-18,CUST-02516,Small Business,South,Home & Kitchen,Storage Set,1,105.43,0.098,15.45,95.1,64.35,15.3
ORD-003810,2025-01-23,CUST-00234,Corporate,West,Home & Kitchen,Air Fryer,2,137.65,0.1,15.9,247.78,180.62,51.26
ORD-003811,2025-06-25,CUST-02696,Consumer,Midwest,Electronics,Wireless Headphones,2,441.06,0.082,13.12,809.84,585.59,211.13
ORD-003812,2024-11-08,CUST-02568,Consumer,South,Electronics,Bluetooth Speaker,1,283.23,0.09,6.99,257.6,186.24,64.37
ORD-003813,2024-07-05,CUST-02791,Small Business,West,Beauty,Skincare Set,1,23.03,0.137,23.9,19.88,18.03,-22.05
ORD-003814,2025-04-26,CUST-02939,Consumer,Northeast,Office Supplies,Printer Paper,2,13.21,0.134,22.6,22.88,21.56,-21.28
ORD-003815,2024-10-07,CUST-02859,Corporate,South,Sports,Running Shoes,2,204.83,0.053,7.08,387.79,266.99,113.72
ORD-003816,2024-03-07,CUST-00646,Small Business,South,Electronics,Wireless Headphones,3,352.92,0.082,19.3,972.13,621.35,331.48
ORD-003817,2024-05-16,CUST-02642,Corporate,West,Office Supplies,Desk Organizer,3,14.61,0.161,8.67,36.77,33.36,-5.26
ORD-003818,2025-01-08,CUST-02981,Corporate,West,Beauty,Hair Dryer,2,97.11,0.201,20.23,155.19,132.63,2.33
ORD-003819,2024-09-06,CUST-01638,Small Business,Midwest,Office Supplies,Printer Paper,5,11.33,0.201,19.35,45.26,39.84,-13.93
ORD-003820,2024-04-28,CUST-01848,Corporate,South,Office Supplies,Pen Set,2,29.34,0.196,17.24,47.16,40.41,-10.49
ORD-003821,2025-03-13,CUST-02649,Corporate,South,Office Supplies,Pen Set,1,6.37,0.112,19.23,5.66,3.87,-17.44
ORD-003822,2024-03-06,CUST-02361,Small Business,Midwest,Beauty,Hair Dryer,1,117.24,0.162,20.72,98.23,89.53,-12.02
ORD-003823,2024-04-29,CUST-02392,Corporate,Midwest,Sports,Sports Bag,1,84.68,0.122,14.89,74.35,67.38,-7.92
ORD-003824,2024-09-11,CUST-02966,Consumer,Northeast,Home & Kitchen,Coffee Maker,1,35.57,0.056,5.41,33.59,25.0,3.18
ORD-003825,2024-01-22,CUST-02518,Consumer,Northeast,Home & Kitchen,Coffee Maker,1,148.88,0.093,14.8,135.09,104.42,15.87
ORD-003826,2024-07-30,CUST-02926,Corporate,West,Office Supplies,Pen Set,2,32.13,0.088,19.14,58.62,40.24,-0.76
ORD-003827,2025-05-12,CUST-02770,Small Business,Midwest,Home & Kitchen,Air Fryer,5,117.4,0.156,10.78,495.71,464.14,20.79
ORD-003828,2025-05-29,CUST-01705,Consumer,Northeast,Electronics,Smart Watch,3,392.73,0.148,23.52,1004.09,879.71,100.86
ORD-003829,2025-04-21,CUST-01757,Consumer,West,Sports,Sports Bag,3,68.43,0.094,13.53,186.04,154.79,17.72
ORD-003830,2024-06-26,CUST-01582,Consumer,South,Electronics,USB-C Hub,1,258.4,0.086,9.47,236.07,176.78,49.82
ORD-003831,2024-02-05,CUST-00957,Corporate,Midwest,Electronics,USB-C Hub,1,103.85,0.059,23.07,97.71,83.81,-9.17
ORD-003832,2025-03-21,CUST-02028,Consumer,Northeast,Office Supplies,Pen Set,1,60.31,0.08,13.62,55.47,47.19,-5.34
ORD-003833,2024-07-23,CUST-01810,Consumer,West,Electronics,USB-C Hub,2,167.98,0.094,4.39,304.5,212.02,88.09
ORD-003834,2025-02-13,CUST-00660,Consumer,Northeast,Electronics,Bluetooth Speaker,1,237.13,0.12,9.42,208.74,176.44,22.88
ORD-003835,2024-03-06,CUST-02577,Corporate,West,Electronics,Smart Watch,1,335.51,0.107,7.1,299.67,247.82,44.75
ORD-003836,2024-12-31,CUST-01167,Corporate,Midwest,Electronics,Smart Watch,1,410.03,0.052,22.36,388.8,314.57,51.87
ORD-003837,2024-11-16,CUST-01394,Consumer,Northeast,Home & Kitchen,Air Fryer,2,72.41,0.071,9.66,134.57,89.44,35.47
ORD-003838,2025-05-18,CUST-02483,Consumer,Northeast,Sports,Yoga Mat,4,32.41,0.093,13.48,117.52,91.88,12.16
ORD-003839,2024-02-25,CUST-01831,Consumer,West,Home & Kitchen,Water Bottle,1,101.42,0.13,11.76,88.19,70.63,5.8
ORD-003840,2024-08-11,CUST-00330,Consumer,Northeast,Home & Kitchen,Air Fryer,1,17.18,0.07,13.23,15.97,10.55,-7.81
ORD-003841,2025-06-25,CUST-00943,Consumer,Northeast,Office Supplies,Stapler,1,30.52,0.012,14.26,30.15,23.37,-7.48
ORD-003842,2024-08-01,CUST-01378,Small Business,Midwest,Home & Kitchen,Coffee Maker,2,82.35,0.033,10.93,159.24,96.74,51.57
ORD-003843,2024-12-25,CUST-02195,Corporate,Northeast,Home & Kitchen,Desk Lamp,1,91.89,0.119,6.81,80.94,55.07,19.06
ORD-003844,2024-03-29,CUST-00948,Small Business,Midwest,Home & Kitchen,Storage Set,1,82.38,0.128,19.7,71.84,61.87,-9.73
ORD-003845,2025-02-02,CUST-01410,Corporate,Midwest,Home & Kitchen,Air Fryer,1,136.79,0.065,11.68,127.92,109.48,6.76
ORD-003846,2024-05-30,CUST-01748,Consumer,Northeast,Home & Kitchen,Coffee Maker,1,54.09,0.041,20.76,51.9,32.35,-1.21
ORD-003847,2024-11-09,CUST-01616,Consumer,South,Electronics,Laptop Stand,1,250.53,0.016,12.87,246.59,177.93,55.79
ORD-003848,2025-04-26,CUST-00569,Consumer,Northeast,Sports,Sports Bag,2,81.62,0.019,24.91,160.19,118.63,16.65
ORD-003849,2024-12-27,CUST-01509,Consumer,West,Sports,Resistance Bands,3,142.36,0.077,24.55,394.27,293.28,76.44
ORD-003850,2024-09-16,CUST-02785,Consumer,Northeast,Sports,Resistance Bands,4,101.5,0.006,23.16,403.72,281.9,98.66
ORD-003851,2024-04-13,CUST-01975,Consumer,Midwest,Electronics,Laptop Stand,1,120.6,0.11,14.65,107.38,83.05,9.68
ORD-003852,2024-07-05,CUST-02376,Consumer,Midwest,Beauty,Face Serum,3,75.32,0.131,5.82,196.42,176.35,14.25
ORD-003853,2025-04-09,CUST-02183,Small Business,West,Office Supplies,Notebook,2,21.1,0.018,14.92,41.44,33.7,-7.18
ORD-003854,2024-04-28,CUST-00244,Consumer,South,Electronics,Wireless Headphones,1,199.53,0.038,11.83,191.97,119.26,60.88
ORD-003855,2024-12-24,CUST-01379,Corporate,Northeast,Sports,Resistance Bands,1,100.23,0.094,4.52,90.77,60.7,25.55
ORD-003856,2024-09-22,CUST-00978,Consumer,Midwest,Beauty,Hair Dryer,1,108.82,0.051,13.65,103.23,75.15,14.43
ORD-003857,2024-06-24,CUST-01505,Corporate,Midwest,Electronics,Wireless Headphones,3,341.83,0.111,19.37,911.18,754.57,137.24
ORD-003858,2025-01-27,CUST-00130,Corporate,West,Sports,Fitness Tracker,4,144.02,0.159,17.21,484.45,423.56,43.68
ORD-003859,2024-07-17,CUST-00685,Corporate,Northeast,Electronics,Bluetooth Speaker,1,81.64,0.088,20.68,74.49,63.6,-9.79
ORD-003860,2024-06-05,CUST-00370,Small Business,West,Home & Kitchen,Desk Lamp,3,66.0,0.0,23.44,198.01,157.62,16.95
ORD-003861,2024-10-16,CUST-00160,Corporate,Northeast,Electronics,Wireless Headphones,1,55.65,0.11,19.85,49.53,38.63,-8.95
ORD-003862,2025-02-18,CUST-01271,Small Business,Midwest,Electronics,Bluetooth Speaker,2,258.71,0.08,16.17,476.23,402.7,57.36
ORD-003863,2025-04-17,CUST-02345,Corporate,Midwest,Sports,Running Shoes,1,39.15,0.132,17.21,33.99,27.22,-10.44
ORD-003864,2024-12-10,CUST-00989,Consumer,Northeast,Office Supplies,Desk Organizer,1,6.89,0.239,16.02,5.24,5.62,-16.4
ORD-003865,2024-12-28,CUST-02336,Corporate,West,Home & Kitchen,Water Bottle,2,73.86,0.042,8.3,141.46,99.87,33.29
ORD-003866,2025-03-06,CUST-01562,Corporate,Midwest,Beauty,Face Serum,1,91.85,0.056,5.98,86.7,59.98,20.74
ORD-003867,2024-05-27,CUST-02013,Consumer,Northeast,Sports,Running Shoes,1,102.28,0.117,16.73,90.29,78.04,-4.48
ORD-003868,2024-05-17,CUST-00873,Small Business,Northeast,Sports,Sports Bag,5,32.76,0.152,24.82,138.9,99.83,14.25
ORD-003869,2024-09-21,CUST-01262,Consumer,West,Sports,Resistance Bands,1,125.7,0.222,9.01,97.74,99.36,-10.63
ORD-003870,2024-12-11,CUST-00997,Corporate,West,Sports,Resistance Bands,1,107.15,0.075,20.87,99.14,82.8,-4.53
ORD-003871,2024-12-19,CUST-01264,Small Business,Northeast,Office Supplies,Notebook,1,67.46,0.048,13.66,64.24,51.66,-1.08
ORD-003872,2024-03-25,CUST-02875,Consumer,Northeast,Home & Kitchen,Desk Lamp,2,37.64,0.052,16.32,71.34,50.3,4.72
ORD-003873,2025-03-02,CUST-00341,Consumer,Midwest,Sports,Yoga Mat,1,154.97,0.074,13.57,143.55,111.26,18.72
ORD-003874,2024-07-17,CUST-02625,Consumer,South,Electronics,Smart Watch,3,334.03,0.085,9.77,916.76,815.7,91.29
ORD-003875,2025-04-24,CUST-02766,Small Business,South,Electronics,Bluetooth Speaker,1,387.12,0.11,23.04,344.47,237.03,84.4
ORD-003876,2025-01-31,CUST-00041,Consumer,South,Home & Kitchen,Storage Set,2,154.69,0.102,10.42,277.87,201.92,65.53
ORD-003877,2025-06-21,CUST-01217,Consumer,South,Home & Kitchen,Air Fryer,1,81.7,0.023,5.73,79.8,64.58,9.49
ORD-003878,2024-12-11,CUST-01807,Consumer,Northeast,Office Supplies,Desk Organizer,1,53.59,0.008,10.69,53.15,39.8,2.66
ORD-003879,2024-10-15,CUST-00900,Consumer,South,Sports,Sports Bag,1,95.29,0.093,17.47,86.38,57.9,11.01
ORD-003880,2024-04-12,CUST-00427,Consumer,Northeast,Office Supplies,Notebook,1,63.16,0.054,13.67,59.73,45.82,0.24
ORD-003881,2024-08-06,CUST-01172,Corporate,Northeast,Office Supplies,Desk Organizer,2,50.82,0.064,8.34,95.11,65.26,21.51
ORD-003882,2025-04-14,CUST-02369,Consumer,West,Home & Kitchen,Storage Set,3,21.98,0.153,24.12,55.87,52.4,-20.65
ORD-003883,2024-07-27,CUST-01440,Small Business,Northeast,Beauty,Hair Dryer,3,30.73,0.139,15.66,79.35,68.84,-5.15
ORD-003884,2024-01-30,CUST-02508,Small Business,Northeast,Electronics,Bluetooth Speaker,2,410.22,0.078,23.74,756.39,577.26,155.39
ORD-003885,2024-05-14,CUST-01110,Consumer,West,Electronics,Smart Watch,1,268.79,0.161,17.37,225.51,184.74,23.4
ORD-003886,2024-11-21,CUST-01982,Consumer,West,Office Supplies,Notebook,1,55.51,0.165,3.89,46.35,40.72,1.74
ORD-003887,2024-12-10,CUST-02327,Consumer,West,Office Supplies,Pen Set,1,60.31,0.182,18.72,49.34,48.6,-17.98
ORD-003888,2025-06-22,CUST-02020,Consumer,Northeast,Home & Kitchen,Water Bottle,1,22.89,0.193,12.07,18.46,14.46,-8.07
ORD-003889,2025-05-25,CUST-01339,Small Business,Midwest,Home & Kitchen,Coffee Maker,2,33.01,0.088,16.02,60.23,45.67,-1.46
ORD-003890,2024-10-17,CUST-02555,Consumer,Midwest,Electronics,Wireless Headphones,2,424.1,0.167,16.6,706.94,581.6,108.74
ORD-003891,2024-10-30,CUST-00503,Small Business,West,Beauty,Skincare Set,2,76.95,0.082,22.37,141.34,125.13,-6.16
ORD-003892,2025-03-13,CUST-00306,Consumer,Northeast,Home & Kitchen,Water Bottle,1,133.7,0.173,3.67,110.59,85.14,21.78
ORD-003893,2024-01-27,CUST-00108,Consumer,South,Home & Kitchen,Water Bottle,1,80.11,0.086,16.07,73.24,51.96,5.21
ORD-003894,2024-11-21,CUST-02124,Consumer,South,Sports,Running Shoes,5,64.59,0.101,4.43,290.3,263.39,22.48
ORD-003895,2024-09-16,CUST-01059,Consumer,Midwest,Beauty,Body Lotion,1,20.99,0.04,6.51,20.15,15.11,-1.47
ORD-003896,2025-03-04,CUST-00360,Corporate,South,Electronics,Smart Watch,5,123.85,0.039,12.98,594.99,486.26,95.75
ORD-003897,2025-03-13,CUST-00576,Consumer,South,Office Supplies,Desk Organizer,1,11.67,0.124,19.9,10.22,9.38,-19.06
ORD-003898,2024-12-24,CUST-00127,Consumer,Midwest,Electronics,Wireless Headphones,1,419.96,0.158,5.86,353.53,256.5,91.17
ORD-003899,2024-12-25,CUST-01235,Consumer,West,Electronics,Bluetooth Speaker,2,396.58,0.038,3.61,763.07,631.8,127.66
ORD-003900,2025-01-13,CUST-01916,Consumer,West,Beauty,Makeup Kit,1,93.02,0.18,13.33,76.32,72.11,-9.12
ORD-003901,2024-11-13,CUST-00769,Consumer,Midwest,Electronics,USB-C Hub,3,44.17,0.173,5.77,109.62,77.46,26.39
ORD-003902,2024-05-04,CUST-00817,Small Business,Northeast,Home & Kitchen,Desk Lamp,1,101.05,0.124,13.81,88.54,73.1,1.63
ORD-003903,2024-06-04,CUST-02914,Corporate,West,Sports,Fitness Tracker,1,64.14,0.157,4.52,54.07,45.7,3.85
ORD-003904,2025-02-09,CUST-00138,Consumer,Northeast,Beauty,Makeup Kit,1,18.3,0.068,21.67,17.04,11.61,-16.24
ORD-003905,2024-12-04,CUST-02522,Consumer,Northeast,Sports,Fitness Tracker,1,19.29,0.015,7.87,19.0,13.33,-2.2
ORD-003906,2024-05-10,CUST-00190,Consumer,South,Sports,Running Shoes,2,161.94,0.069,12.07,301.65,206.54,83.04
ORD-003907,2025-04-25,CUST-02363,Consumer,Midwest,Home & Kitchen,Storage Set,1,77.53,0.171,8.77,64.25,60.7,-5.22
ORD-003908,2025-06-20,CUST-02940,Consumer,Northeast,Office Supplies,Notebook,2,43.27,0.176,17.35,71.33,51.03,2.95
ORD-003909,2024-12-08,CUST-00913,Small Business,South,Home & Kitchen,Air Fryer,1,142.78,0.029,6.01,138.64,109.28,23.35
ORD-003910,2024-05-04,CUST-00670,Consumer,Northeast,Beauty,Makeup Kit,3,59.31,0.028,9.81,172.93,113.05,50.07
ORD-003911,2025-05-28,CUST-00710,Consumer,Midwest,Home & Kitchen,Storage Set,2,36.32,0.047,9.47,69.26,55.55,4.24
ORD-003912,2024-05-09,CUST-01224,Corporate,Midwest,Electronics,USB-C Hub,3,426.49,0.0,24.79,1279.47,1012.04,242.64
ORD-003913,2024-08-24,CUST-00803,Small Business,South,Electronics,Wireless Headphones,1,303.43,0.063,21.39,284.2,241.36,21.45
ORD-003914,2025-04-14,CUST-00800,Corporate,South,Beauty,Hair Dryer,2,31.89,0.129,8.8,55.56,43.16,3.6
ORD-003915,2024-10-11,CUST-00504,Consumer,West,Electronics,Smart Watch,2,318.35,0.0,17.47,636.69,384.83,234.39
ORD-003916,2024-05-12,CUST-02806,Consumer,South,Office Supplies,Pen Set,1,32.84,0.095,21.64,29.71,25.5,-17.43
ORD-003917,2024-02-13,CUST-00885,Consumer,South,Sports,Resistance Bands,1,177.46,0.185,18.96,144.63,115.82,9.85
ORD-003918,2024-07-16,CUST-00222,Consumer,Midwest,Beauty,Makeup Kit,2,89.2,0.155,19.48,150.81,142.47,-11.14
ORD-003919,2025-01-02,CUST-00943,Consumer,Midwest,Home & Kitchen,Air Fryer,1,58.09,0.124,24.68,50.89,36.36,-10.15
ORD-003920,2025-01-25,CUST-01630,Consumer,West,Electronics,Bluetooth Speaker,1,342.33,0.106,20.33,305.88,223.22,62.33
ORD-003921,2024-05-01,CUST-00346,Corporate,Northeast,Sports,Running Shoes,2,127.84,0.168,3.82,212.73,184.24,24.67
ORD-003922,2024-03-27,CUST-01434,Consumer,West,Office Supplies,Stapler,1,48.73,0.13,12.63,42.38,34.45,-4.7
ORD-003923,2025-01-18,CUST-02965,Consumer,South,Home & Kitchen,Storage Set,1,80.21,0.084,16.55,73.51,58.54,-1.58
ORD-003924,2024-03-28,CUST-02077,Small Business,West,Sports,Yoga Mat,1,36.23,0.156,24.85,30.57,27.26,-21.54
ORD-003925,2024-02-05,CUST-01035,Consumer,Midwest,Electronics,Wireless Headphones,1,49.92,0.018,14.2,49.02,34.79,0.03
ORD-003926,2024-09-23,CUST-02695,Small Business,South,Home & Kitchen,Air Fryer,4,145.65,0.148,23.2,496.62,467.02,6.4
ORD-003927,2024-11-08,CUST-00992,Corporate,Northeast,Electronics,Smart Watch,3,151.63,0.133,7.36,394.45,335.56,51.53
ORD-003928,2024-05-13,CUST-00002,Consumer,South,Electronics,Laptop Stand,1,279.52,0.112,11.87,248.21,165.88,70.46
ORD-003929,2024-04-25,CUST-00716,Consumer,South,Home & Kitchen,Coffee Maker,1,153.77,0.106,7.86,137.52,124.02,5.64
ORD-003930,2024-05-08,CUST-00050,Consumer,West,Beauty,Body Lotion,3,114.52,0.201,18.9,274.53,206.78,48.85
ORD-003931,2024-07-06,CUST-01484,Consumer,West,Home & Kitchen,Air Fryer,2,175.03,0.165,19.83,292.31,282.12,-9.64
ORD-003932,2024-01-06,CUST-01132,Consumer,South,Beauty,Face Serum,1,98.62,0.182,8.48,80.63,58.18,13.97
ORD-003933,2024-01-07,CUST-00206,Consumer,West,Beauty,Makeup Kit,3,67.42,0.129,17.04,176.12,139.43,19.65
ORD-003934,2024-07-21,CUST-01205,Consumer,West,Sports,Yoga Mat,4,69.58,0.169,18.86,231.3,194.88,17.56
ORD-003935,2024-01-11,CUST-00575,Small Business,West,Electronics,Bluetooth Speaker,1,42.23,0.127,24.6,36.86,28.05,-15.79
ORD-003936,2024-06-23,CUST-02672,Consumer,South,Beauty,Skincare Set,3,34.82,0.091,4.14,94.91,66.22,24.55
ORD-003937,2024-11-13,CUST-01809,Consumer,Northeast,Electronics,Laptop Stand,2,133.14,0.147,17.0,227.04,176.74,33.3
ORD-003938,2024-01-18,CUST-00837,Corporate,West,Beauty,Face Serum,3,67.88,0.084,18.78,186.51,136.5,31.23
ORD-003939,2024-12-03,CUST-02258,Corporate,Midwest,Home & Kitchen,Water Bottle,1,118.52,0.171,11.64,98.28,75.38,11.26
ORD-003940,2024-12-05,CUST-02546,Consumer,South,Beauty,Makeup Kit,1,117.82,0.027,7.96,114.58,80.21,26.41
ORD-003941,2024-11-09,CUST-02310,Small Business,South,Electronics,Smart Watch,2,197.14,0.085,3.18,360.66,288.15,69.33
ORD-003942,2024-12-08,CUST-00268,Consumer,Northeast,Office Supplies,Notebook,1,66.0,0.059,20.98,62.08,42.93,-1.83
ORD-003943,2025-03-18,CUST-01506,Consumer,Northeast,Electronics,Wireless Headphones,2,370.01,0.24,5.19,562.1,591.34,-34.43
ORD-003944,2024-02-08,CUST-00233,Small Business,South,Electronics,Wireless Headphones,2,328.39,0.061,8.05,616.64,513.92,94.67
ORD-003945,2024-04-02,CUST-01876,Corporate,Midwest,Office Supplies,Printer Paper,1,16.37,0.097,18.56,14.79,13.12,-16.89
ORD-003946,2024-06-22,CUST-02236,Small Business,South,Home & Kitchen,Desk Lamp,3,116.96,0.0,18.93,350.89,220.6,111.36
ORD-003947,2025-01-11,CUST-00078,Corporate,Midwest,Beauty,Hair Dryer,1,75.22,0.203,4.58,59.94,60.11,-4.75
ORD-003948,2025-04-22,CUST-02288,Corporate,Northeast,Beauty,Skincare Set,3,96.95,0.052,20.89,275.81,192.6,62.32
ORD-003949,2025-05-17,CUST-00732,Consumer,Northeast,Office Supplies,Notebook,2,42.65,0.19,16.59,69.05,56.57,-4.11
ORD-003950,2024-11-14,CUST-00284,Consumer,South,Beauty,Face Serum,1,115.98,0.038,4.17,111.61,78.51,28.93
ORD-003951,2024-08-12,CUST-00845,Consumer,Northeast,Beauty,Hair Dryer,3,31.9,0.042,21.75,91.68,68.61,1.32
ORD-003952,2024-08-13,CUST-02980,Small Business,West,Sports,Fitness Tracker,1,48.93,0.15,17.27,41.58,29.28,-4.97
ORD-003953,2024-02-02,CUST-00870,Consumer,South,Electronics,Smart Watch,1,336.53,0.008,18.29,333.99,271.84,43.86
ORD-003954,2024-09-11,CUST-00242,Corporate,South,Office Supplies,Notebook,1,69.72,0.126,24.39,60.93,41.61,-5.07
ORD-003955,2024-10-07,CUST-00229,Corporate,Midwest,Beauty,Hair Dryer,2,36.17,0.055,9.7,68.4,43.58,15.12
ORD-003956,2024-04-23,CUST-02653,Corporate,Midwest,Electronics,Bluetooth Speaker,3,57.34,0.23,20.51,132.49,123.13,-11.15
ORD-003957,2025-02-24,CUST-01962,Consumer,Northeast,Home & Kitchen,Air Fryer,2,123.46,0.209,23.77,195.4,159.27,12.36
ORD-003958,2025-03-20,CUST-00582,Consumer,Midwest,Home & Kitchen,Air Fryer,1,138.3,0.176,8.43,113.9,94.31,11.16
ORD-003959,2024-06-14,CUST-01890,Consumer,Northeast,Office Supplies,Pen Set,4,38.18,0.24,17.63,116.02,106.62,-8.23
ORD-003960,2025-05-14,CUST-00066,Consumer,South,Home & Kitchen,Coffee Maker,2,52.6,0.063,13.79,98.55,71.56,13.2
ORD-003961,2024-02-28,CUST-02048,Consumer,South,Beauty,Makeup Kit,2,64.59,0.147,18.02,110.15,75.46,16.67
ORD-003962,2025-05-13,CUST-02565,Corporate,Midwest,Office Supplies,Pen Set,3,25.0,0.044,16.65,71.71,44.58,10.48
ORD-003963,2025-02-24,CUST-02344,Consumer,Midwest,Office Supplies,Notebook,1,19.15,0.153,13.53,16.22,13.01,-10.32
ORD-003964,2024-05-02,CUST-00554,Small Business,West,Home & Kitchen,Desk Lamp,2,97.69,0.121,14.26,171.75,143.25,14.24
ORD-003965,2024-12-21,CUST-01058,Consumer,Midwest,Beauty,Body Lotion,1,15.25,0.026,6.51,14.85,11.43,-3.09
ORD-003966,2024-06-18,CUST-01589,Consumer,Northeast,Beauty,Skincare Set,1,88.85,0.097,23.12,80.23,61.96,-4.85
ORD-003967,2025-03-13,CUST-00230,Consumer,Midwest,Electronics,Smart Watch,1,352.73,0.106,10.92,315.24,240.56,63.76
ORD-003968,2024-03-28,CUST-02481,Consumer,South,Electronics,Wireless Headphones,3,443.88,0.104,14.12,1192.64,934.39,244.13
ORD-003969,2024-05-13,CUST-01823,Consumer,Midwest,Home & Kitchen,Air Fryer,3,159.99,0.208,15.68,380.16,389.94,-25.46
ORD-003970,2024-06-17,CUST-00465,Consumer,South,Sports,Resistance Bands,1,75.41,0.036,10.63,72.67,52.28,9.76
ORD-003971,2024-04-19,CUST-02252,Corporate,South,Home & Kitchen,Air Fryer,1,65.19,0.06,5.11,61.3,51.22,4.97
ORD-003972,2024-07-01,CUST-02224,Consumer,Midwest,Electronics,USB-C Hub,1,219.19,0.0,5.73,219.19,177.98,35.48
ORD-003973,2024-11-25,CUST-00482,Consumer,Midwest,Electronics,Smart Watch,1,335.55,0.141,12.48,288.38,218.59,57.31
